id,name,lat,lng,own,date
1819,巩蕊1悼077,35.1904077,126.921754,堡林堡开矫 合备没,2020-06-30
1820,巩蕊1悼078,35.190615,126.921282,堡林堡开矫 合备没,2020-06-30
1821,巩蕊1悼079,35.190433,126.9213138,堡林堡开矫 合备没,2020-06-30
1822,巩蕊1悼080(胶付飘),35.190125,126.921003,堡林堡开矫 合备没,2020-06-30
1823,巩蕊1悼081,35.189809,126.920853,堡林堡开矫 合备没,2020-06-30
1824,巩蕊1悼082,35.188877,126.920503,堡林堡开矫 合备没,2020-06-30
1825,巩蕊1悼083,35.189076,126.920589,堡林堡开矫 合备没,2020-06-30
1826,巩蕊1悼084,35.189348,126.920816,堡林堡开矫 合备没,2020-06-30
1827,巩蕊1悼085,35.189502,126.9207278,堡林堡开矫 合备没,2020-06-30
1828,巩蕊1悼086,35.189848,126.921182,堡林堡开矫 合备没,2020-06-30
1829,巩蕊1悼087,35.190066,126.921377,堡林堡开矫 合备没,2020-06-30
1830,巩蕊1悼088,35.1902505,126.921496,堡林堡开矫 合备没,2020-06-30
1831,巩蕊1悼089,35.189818,126.921874,堡林堡开矫 合备没,2020-06-30
1832,巩蕊1悼090,35.190016,126.921894,堡林堡开矫 合备没,2020-06-30
1833,巩蕊1悼091,35.1901297,126.922002,堡林堡开矫 合备没,2020-06-30
1834,巩蕊1悼092,35.1904481,126.922228,堡林堡开矫 合备没,2020-06-30
1835,巩蕊1悼093,35.190637,126.922819,堡林堡开矫 合备没,2020-06-30
1836,巩蕊1悼094,35.190429,126.922679,堡林堡开矫 合备没,2020-06-30
1837,巩蕊1悼095,35.190211,126.922517,堡林堡开矫 合备没,2020-06-30
1838,巩蕊1悼096(胶付飘),35.190011,126.922333,堡林堡开矫 合备没,2020-06-30
1839,巩蕊1悼097,35.189725,126.922622,堡林堡开矫 合备没,2020-06-30
1840,巩蕊1悼098,35.189897,126.922719,堡林堡开矫 合备没,2020-06-30
1841,巩蕊1悼099,35.1901526,126.922968,堡林堡开矫 合备没,2020-06-30
1842,巩蕊1悼100,35.190369,126.923097,堡林堡开矫 合备没,2020-06-30
1843,巩蕊1悼101,35.189544,126.922482,堡林堡开矫 合备没,2020-06-30
1844,巩蕊1悼102,35.189071,126.922082,堡林堡开矫 合备没,2020-06-30
1845,巩蕊1悼103,35.189387,126.922111,堡林堡开矫 合备没,2020-06-30
1846,巩蕊1悼104,35.189467,126.921956,堡林堡开矫 合备没,2020-06-30
1847,巩蕊1悼105,35.189591,126.921702,堡林堡开矫 合备没,2020-06-30
1848,巩蕊1悼106,35.189678,126.921371,堡林堡开矫 合备没,2020-06-30
1849,巩蕊1悼107,35.1888067,126.921866,堡林堡开矫 合备没,2020-06-30
1850,巩蕊1悼108,35.188509,126.9217911,堡林堡开矫 合备没,2020-06-30
1851,巩蕊1悼109,35.188549,126.921123,堡林堡开矫 合备没,2020-06-30
1852,巩蕊1悼110,35.188717,126.920813,堡林堡开矫 合备没,2020-06-30
1853,巩蕊1悼111,35.188383,126.920468,堡林堡开矫 合备没,2020-06-30
1854,巩蕊1悼112,35.187874,126.920187,堡林堡开矫 合备没,2020-06-30
1855,巩蕊1悼113,35.187503,126.920017,堡林堡开矫 合备没,2020-06-30
1856,巩蕊1悼114,35.187429,126.919842,堡林堡开矫 合备没,2020-06-30
1857,巩蕊1悼115,35.187499,126.919566,堡林堡开矫 合备没,2020-06-30
1858,巩蕊1悼116,35.187568,126.919214,堡林堡开矫 合备没,2020-06-30
1859,巩蕊1悼117,35.187627,126.918818,堡林堡开矫 合备没,2020-06-30
1860,巩蕊1悼118,35.187569,126.918358,堡林堡开矫 合备没,2020-06-30
1861,巩蕊1悼119,35.187575,126.918028,堡林堡开矫 合备没,2020-06-30
1862,巩蕊1悼120,35.187581,126.917699,堡林堡开矫 合备没,2020-06-30
1863,巩蕊1悼121,35.187339,126.917845,堡林堡开矫 合备没,2020-06-30
1864,巩蕊1悼122,35.187332,126.918097,堡林堡开矫 合备没,2020-06-30
1865,巩蕊1悼123,35.187308,126.918394,堡林堡开矫 合备没,2020-06-30
1866,巩蕊1悼124,35.187314,126.919042,堡林堡开矫 合备没,2020-06-30
1867,巩蕊1悼125,35.187262,126.919328,堡林堡开矫 合备没,2020-06-30
1868,巩蕊1悼126,35.187183,126.919571,堡林堡开矫 合备没,2020-06-30
1869,巩蕊1悼127,35.187095,126.919769,堡林堡开矫 合备没,2020-06-30
1870,巩蕊1悼128,35.186997,126.919968,堡林堡开矫 合备没,2020-06-30
1871,巩蕊1悼129,35.186864,126.920212,堡林堡开矫 合备没,2020-06-30
1872,巩蕊1悼130,35.187037,126.920396,堡林堡开矫 合备没,2020-06-30
1873,巩蕊1悼131,35.187102,126.920604,堡林堡开矫 合备没,2020-06-30
1874,巩蕊1悼132,35.187215,126.9202058,堡林堡开矫 合备没,2020-06-30
1875,巩蕊1悼133,35.187361,126.920348,堡林堡开矫 合备没,2020-06-30
1876,巩蕊1悼134,35.187561,126.920477,堡林堡开矫 合备没,2020-06-30
1877,巩蕊1悼135,35.1878176,126.920628,堡林堡开矫 合备没,2020-06-30
1878,巩蕊1悼136,35.188069,126.920887,堡林堡开矫 合备没,2020-06-30
1879,巩蕊1悼137,35.187846,126.921154,堡林堡开矫 合备没,2020-06-30
1880,巩蕊1悼138,35.187638,126.921014,堡林堡开矫 合备没,2020-06-30
1881,巩蕊1悼139,35.187483,126.920884,堡林堡开矫 合备没,2020-06-30
1882,巩蕊1悼140,35.187356,126.920787,堡林堡开矫 合备没,2020-06-30
1883,巩蕊1悼141,35.1872645,126.9208764,堡林堡开矫 合备没,2020-06-30
1884,巩蕊1悼142,35.190341,126.921288,堡林堡开矫 合备没,2020-06-30
1885,巩蕊1悼143,35.189801,126.921088,堡林堡开矫 合备没,2020-06-30
1886,巩蕊1悼144,35.188118,126.921559,堡林堡开矫 合备没,2020-06-30
1887,巩蕊1悼145,35.187349,126.920061,堡林堡开矫 合备没,2020-06-30
1888,巩蕊1悼146,35.188003,126.917561,堡林堡开矫 合备没,2020-06-30
1889,巩蕊1悼147,35.187996,126.917792,堡林堡开矫 合备没,2020-06-30
1890,巩蕊1悼148,35.187955,126.918232,堡林堡开矫 合备没,2020-06-30
1891,巩蕊1悼149,35.187786,126.918517,堡林堡开矫 合备没,2020-06-30
1892,巩蕊1悼150,35.187906,126.918803,堡林堡开矫 合备没,2020-06-30
1893,巩蕊1悼151,35.187874,126.919188,堡林堡开矫 合备没,2020-06-30
1894,巩蕊1悼152,35.187813,126.919474,堡林堡开矫 合备没,2020-06-30
1895,巩蕊1悼153,35.187752,126.919739,堡林堡开矫 合备没,2020-06-30
1896,巩蕊1悼154,35.1899139,126.9282049,堡林堡开矫 合备没,2020-06-30
1897,巩蕊1悼155,35.1904871,126.9235733,堡林堡开矫 合备没,2020-06-30
1898,巩蕊1悼157,35.1891528,126.926477,堡林堡开矫 合备没,2020-06-30
1899,巩蕊2悼001,35.179075,126.916022,堡林堡开矫 合备没,2020-06-30
1900,巩蕊2悼002,35.178858,126.915981,堡林堡开矫 合备没,2020-06-30
1901,巩蕊2悼003,35.178797,126.916168,堡林堡开矫 合备没,2020-06-30
1902,巩蕊2悼004,35.178701,126.916499,堡林堡开矫 合备没,2020-06-30
1903,巩蕊2悼005,35.179213,126.916294,堡林堡开矫 合备没,2020-06-30
1904,巩蕊2悼006,35.179143,126.916548,堡林堡开矫 合备没,2020-06-30
1905,巩蕊2悼007,35.178994,126.917066,堡林堡开矫 合备没,2020-06-30
1906,巩蕊2悼008,35.178866,126.916859,堡林堡开矫 合备没,2020-06-30
1907,巩蕊2悼009,35.178722,126.916828,堡林堡开矫 合备没,2020-06-30
1908,巩蕊2悼010,35.178527,126.917193,堡林堡开矫 合备没,2020-06-30
1909,巩蕊2悼011,35.178925,126.9174687,堡林堡开矫 合备没,2020-06-30
1910,巩蕊2悼012,35.178638,126.917576,堡林堡开矫 合备没,2020-06-30
1911,巩蕊2悼013,35.1782772,126.917689,堡林堡开矫 合备没,2020-06-30
1912,巩蕊2悼014,35.178496,126.916831,堡林堡开矫 合备没,2020-06-30
1913,巩蕊2悼015,35.178343,126.916833,堡林堡开矫 合备没,2020-06-30
1914,巩蕊2悼016,35.178403,126.916481,堡林堡开矫 合备没,2020-06-30
1915,巩蕊2悼017,35.1780766,126.9169013,堡林堡开矫 合备没,2020-06-30
1916,巩蕊2悼018,35.178817,126.916355,堡林堡开矫 合备没,2020-06-30
1917,巩蕊2悼019,35.1775311,126.9169162,堡林堡开矫 合备没,2020-06-30
1918,巩蕊2悼020,35.177633,126.917029,堡林堡开矫 合备没,2020-06-30
1919,巩蕊2悼021,35.177557,126.9176844,堡林堡开矫 合备没,2020-06-30
1920,巩蕊2悼022,35.177648,126.917753,堡林堡开矫 合备没,2020-06-30
1921,巩蕊2悼023,35.1771935,126.9174051,堡林堡开矫 合备没,2020-06-30
1922,巩蕊2悼024,35.1771661,126.9169517,堡林堡开矫 合备没,2020-06-30
1923,巩蕊2悼025,35.177262,126.916924,堡林堡开矫 合备没,2020-06-30
1924,巩蕊2悼026,35.178112,126.917165,堡林堡开矫 合备没,2020-06-30
1925,巩蕊2悼027,35.178079,126.917594,堡林堡开矫 合备没,2020-06-30
1926,巩蕊2悼028,35.178153,126.917769,堡林堡开矫 合备没,2020-06-30
1927,巩蕊2悼029(胶付飘),35.1771493,126.9166421,堡林堡开矫 合备没,2020-06-30
1928,巩蕊2悼030,35.176983,126.916961,堡林堡开矫 合备没,2020-06-30
1929,巩蕊2悼031,35.176877,126.917138,堡林堡开矫 合备没,2020-06-30
1930,巩蕊2悼032,35.176817,126.917512,堡林堡开矫 合备没,2020-06-30
1931,巩蕊2悼033,35.176596,126.916977,堡林堡开矫 合备没,2020-06-30
1932,巩蕊2悼034,35.176471,126.917154,堡林堡开矫 合备没,2020-06-30
1933,巩蕊2悼035,35.176583,126.916593,堡林堡开矫 合备没,2020-06-30
1934,巩蕊2悼036,35.176181,126.916917,堡林堡开矫 合备没,2020-06-30
1935,巩蕊2悼037,35.176332,126.9167066,堡林堡开矫 合备没,2020-06-30
1936,巩蕊2悼038,35.176356,126.916332,堡林堡开矫 合备没,2020-06-30
1937,巩蕊2悼039,35.1786723,126.9159058,堡林堡开矫 合备没,2020-06-30
1938,巩蕊2悼040,35.176027,126.915832,堡林堡开矫 合备没,2020-06-30
1939,巩蕊2悼041,35.1760217,126.916019,堡林堡开矫 合备没,2020-06-30
1940,巩蕊2悼042,35.175932,126.916338,堡林堡开矫 合备没,2020-06-30
1941,巩蕊2悼043,35.1758961,126.917468,堡林堡开矫 合备没,2020-06-30
1942,巩蕊2悼044,35.176018,126.917896,堡林堡开矫 合备没,2020-06-30
1943,巩蕊2悼045,35.1767006,126.9157855,堡林堡开矫 合备没,2020-06-30
1944,巩蕊2悼046,35.176589,126.916208,堡林堡开矫 合备没,2020-06-30
1945,巩蕊2悼047,35.176834,126.916381,堡林堡开矫 合备没,2020-06-30
1946,巩蕊2悼048,35.1770955,126.9157771,堡林堡开矫 合备没,2020-06-30
1947,巩蕊2悼049,35.1771195,126.9160823,堡林堡开矫 合备没,2020-06-30
1948,巩蕊2悼050,35.177141,126.916454,堡林堡开矫 合备没,2020-06-30
1949,巩蕊2悼051,35.177541,126.915735,堡林堡开矫 合备没,2020-06-30
1950,巩蕊2悼052,35.1776325,126.916162,堡林堡开矫 合备没,2020-06-30
1951,巩蕊2悼053,35.177618,126.916414,堡林堡开矫 合备没,2020-06-30
1952,巩蕊2悼054,35.1780122,126.9156992,堡林堡开矫 合备没,2020-06-30
1953,巩蕊2悼055,35.178023,126.916321,堡林堡开矫 合备没,2020-06-30
1954,巩蕊2悼056,35.1784667,126.915635,堡林堡开矫 合备没,2020-06-30
1955,巩蕊2悼057,35.1784101,126.9159489,堡林堡开矫 合备没,2020-06-30
1956,巩蕊2悼058,35.186388,126.917385,堡林堡开矫 合备没,2020-06-30
1957,巩蕊2悼059,35.186393,126.917846,堡林堡开矫 合备没,2020-06-30
1958,巩蕊2悼060,35.186361,126.918341,堡林堡开矫 合备没,2020-06-30
1959,巩蕊2悼061,35.186355,126.918714,堡林堡开矫 合备没,2020-06-30
1960,巩蕊2悼062,35.186227,126.918452,堡林堡开矫 合备没,2020-06-30
1961,巩蕊2悼063,35.185614,126.918493,堡林堡开矫 合备没,2020-06-30
1962,巩蕊2悼066,35.1855511,126.918944,堡林堡开矫 合备没,2020-06-30
1963,巩蕊2悼067,35.185889,126.918951,堡林堡开矫 合备没,2020-06-30
1964,巩蕊2悼068,35.1864008,126.917143,堡林堡开矫 合备没,2020-06-30
1965,巩蕊2悼069,35.186038,126.919575,堡林堡开矫 合备没,2020-06-30
1966,巩蕊2悼070,35.185895,126.919653,堡林堡开矫 合备没,2020-06-30
1967,巩蕊2悼071,35.176306,126.917804,堡林堡开矫 合备没,2020-06-30
1968,巩蕊2悼072,35.1769038,126.916289,堡林堡开矫 合备没,2020-06-30
1969,巩蕊2悼073,35.181011,126.922847,堡林堡开矫 合备没,2020-06-30
1970,巩蕊2悼074,35.1821557,126.9161121,堡林堡开矫 合备没,2020-06-30
1971,巩蕊2悼075,35.1765613,126.9158798,堡林堡开矫 合备没,2020-06-30
1972,巩蕊悼001,35.178782,126.924677,堡林堡开矫 合备没,2020-06-30
1973,巩蕊悼002,35.179127,126.924848,堡林堡开矫 合备没,2020-06-30
1974,巩蕊悼003,35.179221,126.924364,堡林堡开矫 合备没,2020-06-30
1975,巩蕊悼004,35.179291,126.924121,堡林堡开矫 合备没,2020-06-30
1976,巩蕊悼005,35.179343,126.9237981,堡林堡开矫 合备没,2020-06-30
1977,巩蕊悼006,35.179287,126.923671,堡林堡开矫 合备没,2020-06-30
1978,巩蕊悼007,35.179536,126.923196,堡林堡开矫 合备没,2020-06-30
1979,巩蕊悼008,35.179623,126.922898,堡林堡开矫 合备没,2020-06-30
1980,巩蕊悼009,35.179728,126.922535,堡林堡开矫 合备没,2020-06-30
1981,巩蕊悼010,35.180017,126.9227574,堡林堡开矫 合备没,2020-06-30
1982,巩蕊悼011,35.1802721,126.922736,堡林堡开矫 合备没,2020-06-30
1983,巩蕊悼012,35.180596,126.922885,堡林堡开矫 合备没,2020-06-30
1984,巩蕊悼013(胶付飘),35.1803139,126.9231564,堡林堡开矫 合备没,2020-06-30
1985,巩蕊悼014,35.180138,126.923089,堡林堡开矫 合备没,2020-06-30
1986,巩蕊悼015,35.180132,126.923318,堡林堡开矫 合备没,2020-06-30
1987,巩蕊悼016,35.180009,126.923771,堡林堡开矫 合备没,2020-06-30
1988,巩蕊悼017,35.179913,126.924102,堡林堡开矫 合备没,2020-06-30
1989,巩蕊悼018,35.179828,126.924641,堡林堡开矫 合备没,2020-06-30
1990,巩蕊悼019,35.179493,126.924514,堡林堡开矫 合备没,2020-06-30
1991,巩蕊悼020,35.179553,126.924195,堡林堡开矫 合备没,2020-06-30
1992,巩蕊悼021,35.179623,126.923941,堡林堡开矫 合备没,2020-06-30
1993,巩蕊悼022,35.179754,126.923489,堡林堡开矫 合备没,2020-06-30
1994,巩蕊悼023,35.179859,126.923049,堡林堡开矫 合备没,2020-06-30
1995,巩蕊悼024,35.179379,126.924911,堡林堡开矫 合备没,2020-06-30
1996,巩蕊悼025,35.179533,126.924985,堡林堡开矫 合备没,2020-06-30
1997,巩蕊悼026,35.178994,126.925146,堡林堡开矫 合备没,2020-06-30
1998,巩蕊悼027,35.179247,126.925264,堡林堡开矫 合备没,2020-06-30
1999,巩蕊悼028,35.179627,126.925412,堡林堡开矫 合备没,2020-06-30
2000,巩蕊悼029,35.179773,126.925542,堡林堡开矫 合备没,2020-06-30
2001,巩蕊悼030,35.179989,126.925561,堡林堡开矫 合备没,2020-06-30
2002,巩蕊悼031,35.179866,126.925903,堡林堡开矫 合备没,2020-06-30
2003,巩蕊悼032,35.179262,126.925922,堡林堡开矫 合备没,2020-06-30
2004,巩蕊悼033,35.179333,126.925746,堡林堡开矫 合备没,2020-06-30
2005,巩蕊悼034,35.179613,126.925841,堡林堡开矫 合备没,2020-06-30
2006,巩蕊悼035,35.178972,126.924729,堡林堡开矫 合备没,2020-06-30
2007,巩蕊悼036,35.1797634,126.9264749,堡林堡开矫 合备没,2020-06-30
2008,巩蕊悼037,35.179935,126.9268207,堡林堡开矫 合备没,2020-06-30
2009,巩蕊悼038,35.1796724,126.9266809,堡林堡开矫 合备没,2020-06-30
2010,巩蕊悼039,35.1795898,126.9269483,堡林堡开矫 合备没,2020-06-30
2011,巩蕊悼040,35.179943,126.927472,堡林堡开矫 合备没,2020-06-30
2012,巩蕊悼041,35.180075,126.927152,堡林堡开矫 合备没,2020-06-30
2013,巩蕊悼042,35.180261,126.926689,堡林堡开矫 合备没,2020-06-30
2014,巩蕊悼043,35.180469,126.926763,堡林堡开矫 合备没,2020-06-30
2015,巩蕊悼044,35.180632,126.926859,堡林堡开矫 合备没,2020-06-30
2016,巩蕊悼045,35.180687,126.927045,堡林堡开矫 合备没,2020-06-30
2017,巩蕊悼046,35.180703,126.926738,堡林堡开矫 合备没,2020-06-30
2018,巩蕊悼047,35.180825,126.926286,堡林堡开矫 合备没,2020-06-30
2019,巩蕊悼048,35.180917,126.925494,堡林堡开矫 合备没,2020-06-30
2020,巩蕊悼049,35.1806825,126.9253998,堡林堡开矫 合备没,2020-06-30
2021,巩蕊悼050,35.181546,126.925244,堡林堡开矫 合备没,2020-06-30
2022,巩蕊悼051,35.180546,126.927333,堡林堡开矫 合备没,2020-06-30
2023,巩蕊悼052,35.180467,126.927597,堡林堡开矫 合备没,2020-06-30
2024,巩蕊悼053,35.180379,126.927829,堡林堡开矫 合备没,2020-06-30
2025,巩蕊悼054,35.180949,126.928096,堡林堡开矫 合备没,2020-06-30
2026,巩蕊悼055,35.181243,126.927817,堡林堡开矫 合备没,2020-06-30
2027,巩蕊悼056,35.181024,126.927381,堡林堡开矫 合备没,2020-06-30
2028,巩蕊悼057,35.181486,126.927693,堡林堡开矫 合备没,2020-06-30
2029,巩蕊悼058,35.181683,126.927493,堡林堡开矫 合备没,2020-06-30
2030,巩蕊悼059,35.182018,126.927665,堡林堡开矫 合备没,2020-06-30
2031,巩蕊悼060,35.181849,126.927897,堡林堡开矫 合备没,2020-06-30
2032,巩蕊悼061,35.181831,126.926876,堡林堡开矫 合备没,2020-06-30
2033,巩蕊悼062,35.182055,126.926742,堡林堡开矫 合备没,2020-06-30
2034,巩蕊悼063,35.1824334,126.926628,堡林堡开矫 合备没,2020-06-30
2035,巩蕊悼064,35.182481,126.927022,堡林堡开矫 合备没,2020-06-30
2036,巩蕊悼065,35.182143,126.927509,堡林堡开矫 合备没,2020-06-30
2037,巩蕊悼066,35.182671,126.929138,堡林堡开矫 合备没,2020-06-30
2038,巩蕊悼067,35.182393,126.928285,堡林堡开矫 合备没,2020-06-30
2039,巩蕊悼068,35.182753,126.928281,堡林堡开矫 合备没,2020-06-30
2040,巩蕊悼069,35.182531,126.928602,堡林堡开矫 合备没,2020-06-30
2041,巩蕊悼070,35.1830934,126.9270632,堡林堡开矫 合备没,2020-06-30
2042,巩蕊悼071,35.1832252,126.9272874,堡林堡开矫 合备没,2020-06-30
2043,巩蕊悼072,35.1833123,126.9275779,堡林堡开矫 合备没,2020-06-30
2044,巩蕊悼073,35.182648,126.926503,堡林堡开矫 合备没,2020-06-30
2045,巩蕊悼075,35.182788,126.928699,堡林堡开矫 合备没,2020-06-30
2046,巩蕊悼076,35.182028,126.927488,堡林堡开矫 合备没,2020-06-30
2047,巩蕊悼077(胶付飘),35.180627,126.9232091,堡林堡开矫 合备没,2020-06-30
2048,巩蕊悼078,35.1805009,126.9236219,堡林堡开矫 合备没,2020-06-30
2049,巩蕊悼079,35.1804304,126.9239606,堡林堡开矫 合备没,2020-06-30
2050,巩蕊悼080,35.180219,126.923915,堡林堡开矫 合备没,2020-06-30
2051,巩蕊悼081,35.1802975,126.924447,堡林堡开矫 合备没,2020-06-30
2052,巩蕊悼082,35.1802046,126.9248211,堡林堡开矫 合备没,2020-06-30
2053,巩蕊悼083,35.1800997,126.9251348,堡林堡开矫 合备没,2020-06-30
2054,巩蕊悼084,35.178897,126.925457,堡林堡开矫 合备没,2020-06-30
2055,巩蕊悼085,35.178804,126.924106,堡林堡开矫 合备没,2020-06-30
2056,巩蕊悼086,35.182399,126.928922,堡林堡开矫 合备没,2020-06-30
2057,巩蕊悼087,35.180249,126.9252546,堡林堡开矫 合备没,2020-06-30
2058,巩蕊悼088,35.1800601,126.9253492,堡林堡开矫 合备没,2020-06-30
2059,巩蕊悼089,35.1797928,126.9250766,堡林堡开矫 合备没,2020-06-30
2060,夯锰悼001,35.216444,126.883025,堡林堡开矫 合备没,2020-06-30
2061,夯锰悼002,35.2164633,126.883433,堡林堡开矫 合备没,2020-06-30
2062,夯锰悼003,35.215972,126.883658,堡林堡开矫 合备没,2020-06-30
2063,夯锰悼004,35.216246,126.883951,堡林堡开矫 合备没,2020-06-30
2064,夯锰悼005,35.2164759,126.8842191,堡林堡开矫 合备没,2020-06-30
2065,夯锰悼006,35.216314,126.884587,堡林堡开矫 合备没,2020-06-30
2066,夯锰悼007,35.216488,126.884859,堡林堡开矫 合备没,2020-06-30
2067,夯锰悼008,35.216559,126.883727,堡林堡开矫 合备没,2020-06-30
